latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-0.40232,-91.59707,345.99,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,280.83,4.88,N
-0.40127,-91.60379,345.05,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,280.17,2.86,N
-0.40026,-91.61028,334.1,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,279.77,2.86,N
-0.39928,-91.61656,344.88,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,276.89,1.82,N
-0.39833,-91.6227,334.47,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,275.59,1.82,N
-0.39738,-91.62875,324.44,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,274.33,1.95,N
-0.39205,-91.6209,317.81,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,272.1,2.79,N
-0.39788,-91.58356,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,281.07,16.74,N
-0.39652,-91.59229,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,277.27,16.74,N
-0.39524,-91.60052,356.45,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,275.94,7.25,N
-0.39411,-91.60772,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,273.99,7.25,N
-0.39306,-91.61449,343.53,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,273.16,2.79,N
-0.39211,-91.57861,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,277.62,16.74,N
-0.39085,-91.58668,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,275.56,16.74,N
-0.38938,-91.5961,346.38,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,274.24,7.25,N
-0.38803,-91.60472,324.73,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,273.07,7.25,N
-0.38493,-91.58271,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,275.82,13.73,N
-0.3835,-91.59181,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,276.5,11.63,N
-0.382,-91.60143,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,274.0,11.63,N
-0.38072,-91.60959,322.84,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,271.9,4.5,N
-0.37344,-91.61421,304.04,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,279.32,4.5,N
-0.37883,-91.57987,352.35,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,276.94,13.73,N
-0.37745,-91.58865,337.74,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,283.49,11.63,N
-0.37592,-91.59842,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,279.03,11.63,N
-0.37459,-91.60687,329.14,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,279.01,4.5,N
-0.37255,-91.57827,304.39,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.41,0.35,N
-0.37118,-91.58698,301.72,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.14,2.61,N
-0.37529,-91.561,331.32,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.16,1.89,N
-0.37584,-91.55759,331.68,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.14,1.89,N
-0.37639,-91.55412,334.99,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.24,3.15,N
-0.377,-91.5503,340.34,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,290.01,3.15,N
-0.37763,-91.54634,341.92,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,290.78,335.79,N
-0.37835,-91.54182,351.44,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,291.55,335.79,N
-0.37912,-91.53696,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,294.54,976.58,N
-0.38004,-91.53114,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,359.4,976.58,N
-0.37365,-91.57127,311.3,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.2,0.35,N
-0.37424,-91.56762,315.61,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.93,0.97,N
-0.38,-91.57247,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,277.29,13.73,N
-0.38084,-91.56713,350.93,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,279.5,11.57,N
-0.38158,-91.56245,347.07,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,282.08,11.57,N
-0.38216,-91.55879,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,283.93,27.19,N
-0.38276,-91.55503,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,285.17,27.19,N
-0.38339,-91.55109,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,287.38,300.39,N
-0.38402,-91.54707,356.39,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.46,300.39,N
-0.3847,-91.54284,351.29,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,290.68,456.78,N
-0.3854,-91.53841,357.01,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,293.42,456.78,N
-0.38625,-91.533,351.12,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,300.66,0.0,N
-0.38613,-91.57502,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,277.46,13.73,N
-0.38718,-91.56831,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,279.09,11.57,N
-0.38811,-91.56244,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,280.91,11.57,N
-0.38894,-91.55719,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,283.01,27.19,N
-0.38968,-91.55247,353.69,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.31,27.19,N
-0.39034,-91.54829,354.59,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.36,300.39,N
-0.39104,-91.54388,351.38,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,290.04,300.39,N
-0.39176,-91.53934,322.17,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,293.53,456.78,N
-0.39318,-91.57173,354.96,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,280.59,13.33,N
-0.39418,-91.56535,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,285.25,13.33,N
-0.39513,-91.5593,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,286.49,123.03,N
-0.39607,-91.55331,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,287.36,123.03,N
-0.39693,-91.54787,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,286.76,166.8,N
-0.39771,-91.54288,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,287.25,166.8,N
-0.39846,-91.53815,334.1,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.43,257.11,N
-0.39916,-91.53369,329.99,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,291.77,257.11,N
-0.40055,-91.52482,351.54,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,295.69,379.63,N
-0.39903,-91.57617,350.84,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,284.02,13.33,N
-0.40003,-91.56977,341.65,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.07,13.33,N
-0.40096,-91.56379,336.04,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.22,123.03,N
-0.4019,-91.55779,335.13,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.63,123.03,N
-0.40281,-91.55199,346.94,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.86,166.8,N
-0.40367,-91.54652,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,285.76,166.8,N
-0.38678,-91.48856,325.27,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,289.0,357.83,N
-0.38611,-91.49276,327.32,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,289.09,357.83,N
-0.3855,-91.49659,333.37,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,289.25,349.24,N
-0.38496,-91.50001,367.0,0.55,0.68,2024-03-03,644,N,VIIRS,h,2.0NRT,289.64,349.24,N
-0.38443,-91.5033,367.0,0.55,0.68,2024-03-03,644,N,VIIRS,h,2.0NRT,291.95,388.99,N
-0.38389,-91.50668,367.0,0.55,0.68,2024-03-03,644,N,VIIRS,h,2.0NRT,295.98,388.99,N
-0.38499,-91.45904,303.94,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.1,7.44,N
-0.38432,-91.46323,305.38,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.42,132.5,N
-0.38367,-91.4673,305.68,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,289.89,132.5,N
-0.38303,-91.47134,306.94,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,289.55,242.15,N
-0.38238,-91.47536,306.36,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,289.23,242.15,N
-0.38174,-91.47939,308.03,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,289.23,355.34,N
-0.3811,-91.48344,311.0,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.73,355.34,N
-0.38045,-91.48749,311.81,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.46,357.83,N
-0.37981,-91.49152,314.57,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.79,357.83,N
-0.3792,-91.49535,312.86,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.84,349.24,N
-0.37865,-91.49874,326.72,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.62,349.24,N
-0.37815,-91.50192,340.52,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.3,388.99,N
-0.37761,-91.50523,343.61,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.95,388.99,N
-0.37706,-91.50872,348.82,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,291.29,3873.92,N
-0.41911,-91.46167,307.43,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.67,3.94,N
-0.4184,-91.46603,308.87,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.55,2.56,N
-0.3572,-91.51075,300.9,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,287.1,1.18,N
-0.3637,-91.51082,323.41,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,287.46,453.37,N
-0.36271,-91.51704,303.74,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.23,606.9,N
-0.36428,-91.50722,310.46,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,287.54,453.37,N
-0.36482,-91.50388,304.31,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,287.91,416.73,N
-0.36533,-91.50067,302.61,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,287.93,416.73,N
-0.37005,-91.51184,345.44,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,292.09,453.37,N
-0.37071,-91.50768,328.74,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,287.75,453.37,N
-0.37126,-91.50427,320.79,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.12,416.73,N
-0.37178,-91.50105,318.27,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.33,416.73,N
-0.37229,-91.49789,306.4,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.43,878.35,N
-0.37283,-91.49451,302.1,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.48,878.35,N
-0.37344,-91.49066,303.25,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.49,1.12,N
-0.37407,-91.48672,302.85,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,288.33,1.12,N
-0.40445,-91.54153,349.88,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.41,257.11,N
-0.40517,-91.53693,345.07,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.64,257.11,N
-0.40585,-91.53261,354.06,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.56,379.63,N
-0.4065,-91.5285,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,289.73,379.63,N
-0.40711,-91.5246,367.0,0.56,0.68,2024-03-03,644,N,VIIRS,h,2.0NRT,290.72,0.0,N
-0.40772,-91.52074,367.0,0.56,0.68,2024-03-03,644,N,VIIRS,h,2.0NRT,291.45,0.0,N
-0.40578,-91.57482,345.28,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.66,6.82,N
-0.4067,-91.56894,347.54,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.31,108.06,N
-0.40757,-91.56336,338.82,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.29,108.06,N
-0.40843,-91.55782,329.78,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.99,104.17,N
-0.40926,-91.5525,323.64,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.23,104.17,N
-0.41005,-91.54747,325.29,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.97,106.44,N
-0.4128,-91.52994,325.85,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.41,3.81,N
-0.41346,-91.52574,328.83,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.69,3.81,N
-0.41415,-91.52135,332.17,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.57,5.32,N
-0.41079,-91.54272,318.58,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.05,106.44,N
-0.4115,-91.53822,315.39,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.39,83.56,N
-0.41215,-91.53405,319.07,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.41,83.56,N
-0.41241,-91.57424,347.56,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.44,108.06,N
-0.41328,-91.56868,345.51,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.56,108.06,N
-0.41413,-91.56322,335.9,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.61,104.17,N
-0.41495,-91.55795,327.35,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.77,104.17,N
-0.41769,-91.47034,310.89,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.31,2.56,N
-0.41359,-91.45577,309.14,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.71,3.94,N
-0.39269,-91.45142,304.87,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.38,21.58,N
-0.39902,-91.45236,308.21,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.73,5.06,N
-0.39972,-91.44798,305.75,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.49,5.06,N
-0.40536,-91.45331,315.28,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.51,5.06,N
-0.40604,-91.44899,311.22,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.78,5.06,N
-0.40672,-91.44467,307.57,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.9,28.55,N
-0.41166,-91.45448,315.43,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.91,11.51,N
-0.41235,-91.4501,312.14,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,291.05,11.51,N
-0.41303,-91.44575,308.38,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.96,13.73,N
-0.41862,-91.45144,312.23,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.56,11.51,N
-0.41932,-91.44699,309.5,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.67,13.73,N
-0.42001,-91.44258,307.08,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.86,13.73,N
-0.42488,-91.4529,308.7,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,291.04,3.73,N
-0.42558,-91.4484,306.71,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,291.48,16.15,N
-0.43114,-91.45433,306.17,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.89,3.73,N
-0.40098,-91.45354,313.56,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.6,5.61,N
-0.40169,-91.4492,310.88,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.75,3.98,N
-0.40241,-91.44486,308.34,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,291.04,3.98,N
-0.4073,-91.45455,312.4,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.28,5.61,N
-0.40801,-91.45023,309.98,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.84,3.98,N
-0.40872,-91.44591,307.72,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,291.0,3.98,N
-0.41431,-91.45139,307.22,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.59,11.86,N
-0.41575,-91.55284,315.45,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.31,106.44,N
-0.41652,-91.5479,310.31,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.74,106.44,N
-0.41726,-91.54317,306.81,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.79,83.56,N
-0.41797,-91.5386,312.31,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.88,83.56,N
-0.41868,-91.53407,315.09,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.46,3.81,N
-0.4194,-91.52946,315.45,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.41,3.81,N
-0.42016,-91.5246,317.28,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.79,5.32,N
-0.42095,-91.51955,319.72,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.56,5.32,N
-0.41919,-91.57268,339.99,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.35,4.2,N
-0.42003,-91.56729,337.57,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.09,3.75,N
-0.42083,-91.56213,331.7,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.89,3.75,N
-0.42161,-91.55712,320.8,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.94,2.09,N
-0.42239,-91.55213,311.89,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.72,2.09,N
-0.42395,-91.5421,305.62,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,290.32,2.75,N
-0.42473,-91.53707,308.58,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.7,2.01,N
-0.42551,-91.53207,308.94,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.62,2.01,N
-0.42629,-91.52705,309.52,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.65,1.39,N
-0.42708,-91.52199,309.18,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.62,1.39,N
-0.42527,-91.57562,333.96,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.09,4.2,N
-0.42609,-91.57033,332.0,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.23,3.75,N
-0.42691,-91.56505,326.47,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.48,3.75,N
-0.42771,-91.55992,321.62,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.49,2.09,N
-0.42849,-91.55485,309.62,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.73,2.09,N
-0.4301,-91.54449,305.0,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.67,2.75,N
-0.43091,-91.53924,305.52,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.38,2.01,N
-0.43248,-91.52912,305.09,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.38,1.39,N
-0.43326,-91.5241,306.15,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.73,1.39,N
-0.43405,-91.51905,306.8,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.52,1.47,N
-0.38107,-91.57409,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,276.25,15.56,N
-0.38205,-91.56815,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,278.44,15.56,N
-0.38287,-91.5632,350.3,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,280.84,18.95,N
-0.38355,-91.55909,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,282.45,18.95,N
-0.38423,-91.55495,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,283.74,43.78,N
-0.38491,-91.55085,354.75,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.14,43.78,N
-0.38558,-91.54681,353.74,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.14,92.07,N
-0.38626,-91.54265,341.07,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,290.66,92.07,N
-0.38696,-91.53844,350.64,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,294.96,1269.32,N
-0.38785,-91.53305,343.32,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,306.85,1269.32,N
-0.38716,-91.57683,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,277.06,15.56,N
-0.3883,-91.56989,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,278.63,15.56,N
-0.38929,-91.56387,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,280.89,18.95,N
-0.39019,-91.55843,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,284.03,18.95,N
-0.39102,-91.55339,356.28,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.95,43.78,N
-0.39177,-91.54882,355.84,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.65,43.78,N
-0.39254,-91.54412,354.38,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.23,92.07,N
-0.39334,-91.53929,327.97,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,291.73,92.07,N
-0.39423,-91.57359,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,281.14,14.99,N
-0.39529,-91.56715,356.64,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.47,7.87,N
-0.39629,-91.561,347.9,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.25,7.87,N
-0.39726,-91.55513,346.52,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.97,8.51,N
-0.39815,-91.54969,350.14,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.83,8.51,N
-0.399,-91.54453,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,286.4,61.15,N
-0.39979,-91.5397,350.37,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.17,61.15,N
-0.40055,-91.5351,337.61,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.51,60.95,N
-0.40128,-91.53065,351.06,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.99,60.95,N
-0.402,-91.52625,367.0,0.56,0.68,2024-03-03,644,N,VIIRS,h,2.0NRT,290.7,58.77,N
-0.40269,-91.52208,367.0,0.56,0.68,2024-03-03,644,N,VIIRS,h,2.0NRT,293.18,58.77,N
-0.40331,-91.51831,337.4,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,298.15,835.32,N
-0.40106,-91.57176,342.88,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.64,7.87,N
-0.40204,-91.56577,339.33,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.74,7.87,N
-0.40302,-91.55984,334.6,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,286.67,8.51,N
-0.40397,-91.554,341.46,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.76,8.51,N
-0.40484,-91.54871,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,286.4,61.15,N
-0.40566,-91.54372,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,286.57,61.15,N
-0.40642,-91.53908,351.51,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.79,60.95,N
-0.40713,-91.53474,367.0,0.56,0.69,2024-03-03,644,N,VIIRS,h,2.0NRT,288.76,60.95,N
-0.4078,-91.53064,352.87,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,289.58,58.77,N
-0.40845,-91.52668,350.43,0.56,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.39,58.77,N
-0.4091,-91.52275,346.81,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,291.04,835.32,N
-0.40974,-91.51884,354.17,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,291.18,835.32,N
-0.40677,-91.57685,345.54,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.08,7.08,N
-0.40773,-91.57097,350.52,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,285.87,7.08,N
-0.40863,-91.56544,344.92,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,287.18,6.25,N
-0.40952,-91.56002,333.92,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.16,6.25,N
-0.41039,-91.55469,323.78,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.46,3.31,N
-0.41485,-91.52742,320.14,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.28,2.81,N
-0.41558,-91.52293,322.28,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.36,2.81,N
-0.41636,-91.5182,325.01,0.55,0.68,2024-03-03,644,N,VIIRS,n,2.0NRT,290.61,3.16,N
-0.41121,-91.54967,314.49,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,288.83,3.31,N
-0.41201,-91.5448,312.02,0.56,0.69,2024-03-03,644,N,VIIRS,n,2.0NRT,289.24,1.87,N
