latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-0.48024,-91.47448,350.51,2.32,1.47,04/04/2024,423,Terra,MODIS,100,6.1NRT,299.82,208.37,N
-0.48307,-91.49502,310.41,2.31,1.47,04/04/2024,423,Terra,MODIS,50,6.1NRT,294.04,23.96,N
-0.46726,-91.47689,352.95,2.32,1.47,04/04/2024,423,Terra,MODIS,100,6.1NRT,300.35,227.52,N
-0.4701,-91.49739,313.22,2.31,1.47,04/04/2024,423,Terra,MODIS,66,6.1NRT,294.41,31.47,N
-0.45186,-91.47347,309.78,2.32,1.47,04/04/2024,423,Terra,MODIS,61,6.1NRT,295.03,23.58,N
-0.45491,-91.49406,319.81,2.31,1.47,04/04/2024,423,Terra,MODIS,99,6.1NRT,296.09,52.03,N
-0.45432,-91.47966,322.49,2.32,1.47,04/04/2024,423,Terra,MODIS,100,6.1NRT,296.93,61.49,N
-0.45719,-91.50016,312.53,2.31,1.47,04/04/2024,423,Terra,MODIS,75,6.1NRT,294.53,31.1,N
-0.48271,-91.4688,370.51,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,305.13,116.29,N
-0.48403,-91.45998,392.34,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,308.91,208.07,N
-0.48534,-91.45116,319.01,1,1,04/04/2024,809,Aqua,MODIS,98,6.1NRT,295.47,15.04,N
-0.49159,-91.47009,345.23,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,295.55,50.66,N
-0.49291,-91.46127,332.95,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,295.77,30.61,N
-0.41404,-91.48898,314.62,1,1,04/04/2024,809,Aqua,MODIS,29,6.1NRT,299.2,11.49,N
-0.44325,-91.49007,313.04,1,1,04/04/2024,809,Aqua,MODIS,86,6.1NRT,297.8,11.12,N
-0.44457,-91.48125,321.29,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,301.7,18.27,N
-0.45213,-91.49137,322.06,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,295.67,18.9,N
-0.45476,-91.47374,317.75,1,1,04/04/2024,809,Aqua,MODIS,96,6.1NRT,300.66,14.25,N
-0.46363,-91.47504,359.68,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,311.79,83.17,N
-0.46232,-91.48385,347.61,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,299.77,55.61,N
-0.40385,-91.49648,307.36,1,1,04/04/2024,809,Aqua,MODIS,41,6.1NRT,294.23,7.37,N
-0.45344,-91.48255,356.33,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,307.95,75.81,N
-0.46495,-91.46622,339.91,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,304.44,41.21,N
-0.47251,-91.47633,384.41,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,306.7,170.24,N
-0.47383,-91.46751,372.97,1,1,04/04/2024,809,Aqua,MODIS,100,6.1NRT,311.69,124.07,N
-0.47515,-91.45869,317.39,1,1,04/04/2024,809,Aqua,MODIS,95,6.1NRT,297.69,13.17,N
-0.47202,-91.4756,372.43,1.69,1.28,04/04/2024,2029,Aqua,MODIS,100,6.1NRT,315.42,229.2,D
-0.48796,-91.48737,321.78,3,1.65,05/04/2024,328,Terra,MODIS,100,6.1NRT,294.14,85.92,N
-0.4695,-91.46284,328.48,2.99,1.64,05/04/2024,328,Terra,MODIS,100,6.1NRT,296.14,120.97,N
-0.4733,-91.48883,337.35,3,1.65,05/04/2024,328,Terra,MODIS,100,6.1NRT,295.26,183.08,N
-0.47456,-91.48361,345.46,3,1.65,05/04/2024,328,Terra,MODIS,100,6.1NRT,296.68,251.56,N
-0.44509,-91.4853,305.73,3,1.65,05/04/2024,328,Terra,MODIS,8,6.1NRT,294.19,22.39,N
-0.47095,-91.45755,314.84,2.99,1.64,05/04/2024,328,Terra,MODIS,72,6.1NRT,295.1,50.14,N
-0.45985,-91.48465,343.77,3,1.65,05/04/2024,328,Terra,MODIS,100,6.1NRT,296.41,235.17,N
-0.45857,-91.48979,339.94,3,1.65,05/04/2024,328,Terra,MODIS,100,6.1NRT,295.68,206.27,N
-0.4892,-91.48206,327.49,3,1.65,05/04/2024,328,Terra,MODIS,100,6.1NRT,294.71,115.45,N
-0.48555,-91.45596,325.61,2.99,1.64,05/04/2024,328,Terra,MODIS,100,6.1NRT,295.27,103.26,N
-0.48412,-91.46131,331.06,2.99,1.64,05/04/2024,328,Terra,MODIS,100,6.1NRT,296.04,138.07,N
-0.46346,-91.51097,310.44,3.02,1.65,05/04/2024,328,Terra,MODIS,39,6.1NRT,292.86,35.72,N
-0.45331,-91.47247,313.68,4.5,1.95,05/04/2024,852,Aqua,MODIS,83,6.1NRT,293.88,107.36,N
-0.47167,-91.48157,326.01,4.5,1.95,05/04/2024,852,Aqua,MODIS,100,6.1NRT,293.42,207.01,N
-0.45415,-91.48081,315.54,4.5,1.95,05/04/2024,852,Aqua,MODIS,88,6.1NRT,293.57,120.38,N
-0.47085,-91.47329,338.13,4.5,1.95,05/04/2024,852,Aqua,MODIS,100,6.1NRT,294.61,354.13,N
-0.48032,-91.47565,381.96,1.2,1.09,05/04/2024,1546,Terra,MODIS,100,6.1NRT,315.17,188.36,D
-0.47069,-91.4742,372.34,1.2,1.09,05/04/2024,1546,Terra,MODIS,100,6.1NRT,321.58,139.03,D
-0.49149,-91.46656,373.42,1.2,1.09,05/04/2024,1546,Terra,MODIS,0,6.1NRT,311.45,144.84,D
-0.44289,-91.48593,315.2,1.15,1.07,06/04/2024,406,Terra,MODIS,87,6.1NRT,297.96,13.45,N
-0.49432,-91.47135,376.44,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,301.87,169.19,N
-0.49574,-91.48148,322.08,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,294.66,22.48,N
-0.48343,-91.46263,346.99,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,300.18,64.81,N
-0.48486,-91.47277,339.55,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,300.29,48.07,N
-0.47397,-91.46406,314.82,1.15,1.07,06/04/2024,406,Terra,MODIS,86,6.1NRT,297.63,12.24,N
-0.47541,-91.47418,384.78,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,310.76,207.99,N
-0.47685,-91.48433,351.3,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,299.78,74.91,N
-0.47828,-91.49446,307.53,1.15,1.07,06/04/2024,406,Terra,MODIS,27,6.1NRT,294.3,5.46,N
-0.46597,-91.47567,346.96,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,305.45,64.32,N
-0.46741,-91.48581,347.68,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,300.34,65.59,N
-0.45653,-91.47722,325.13,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,299.55,23.67,N
-0.44429,-91.49609,307.86,1.15,1.07,06/04/2024,406,Terra,MODIS,2,6.1NRT,295.57,6.62,N
-0.43346,-91.48755,308.81,1.15,1.07,06/04/2024,406,Terra,MODIS,41,6.1NRT,296.26,7.88,N
-0.41464,-91.49091,313.15,1.15,1.07,06/04/2024,406,Terra,MODIS,40,6.1NRT,297.07,12.07,N
-0.40667,-91.50287,305.88,1.15,1.07,06/04/2024,406,Terra,MODIS,20,6.1NRT,293.52,6.99,N
-0.45798,-91.48737,384.38,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,305.4,206.18,N
-0.45232,-91.48432,355.09,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,304.49,86.81,N
-0.45372,-91.49446,334.77,1.15,1.07,06/04/2024,406,Terra,MODIS,100,6.1NRT,297.5,39.29,N
-0.48705,-91.47054,346.82,1.51,1.21,06/04/2024,754,Aqua,MODIS,100,6.1NRT,293.35,99.27,N
-0.49781,-91.4723,328.38,1.51,1.21,06/04/2024,754,Aqua,MODIS,100,6.1NRT,290.07,47.59,N
-0.48901,-91.47769,320.74,1.51,1.21,06/04/2024,754,Aqua,MODIS,100,6.1NRT,290.25,31.32,N
-0.49105,-91.46443,345.78,1.51,1.21,06/04/2024,754,Aqua,MODIS,100,6.1NRT,294.71,95.55,N
-0.45286,-91.47817,335.65,1.52,1.22,06/04/2024,754,Aqua,MODIS,100,6.1NRT,297.51,63.87,N
-0.4509,-91.49127,315.84,1.52,1.22,06/04/2024,754,Aqua,MODIS,63,6.1NRT,291.48,22.2,N
-0.47825,-91.45555,314.61,1.51,1.21,06/04/2024,754,Aqua,MODIS,86,6.1NRT,293.04,20.59,N
-0.47629,-91.46883,355.34,1.51,1.21,06/04/2024,754,Aqua,MODIS,100,6.1NRT,298.44,133.18,N
-0.47433,-91.48208,333,1.52,1.22,06/04/2024,754,Aqua,MODIS,100,6.1NRT,291.99,57.26,N
-0.46554,-91.467,337.71,1.51,1.21,06/04/2024,754,Aqua,MODIS,100,6.1NRT,298.2,68.93,N
-0.46359,-91.48017,355.8,1.52,1.22,06/04/2024,754,Aqua,MODIS,100,6.1NRT,296.23,135.83,N
-0.48,-91.47376,380.23,1.02,1.01,06/04/2024,2014,Aqua,MODIS,100,6.1NRT,313.36,138.41,D
-0.46346,-91.48541,392.29,1.02,1.01,06/04/2024,2014,Aqua,MODIS,100,6.1NRT,310.13,201.05,D
-0.45262,-91.4845,322.74,1.02,1.01,06/04/2024,2014,Aqua,MODIS,54,6.1NRT,291.49,12.31,D
-0.45391,-91.49346,322.83,1.02,1.01,06/04/2024,2014,Aqua,MODIS,57,6.1NRT,294.41,12.78,D
-0.49786,-91.47112,374.17,1.02,1.01,06/04/2024,2014,Aqua,MODIS,100,6.1NRT,307.96,129.05,D
-0.48763,-91.46349,360.09,1.02,1.01,06/04/2024,2014,Aqua,MODIS,75,6.1NRT,308.43,68.9,D
-0.48131,-91.48273,368.38,1.02,1.01,06/04/2024,2014,Aqua,MODIS,100,6.1NRT,309.96,95.41,D
-0.50202,-91.46738,323.48,1.12,1.05,08/04/2024,349,Terra,MODIS,100,6.1NRT,293.32,24.27,N
-0.49266,-91.46861,346.17,1.12,1.05,08/04/2024,349,Terra,MODIS,100,6.1NRT,297.31,60.5,N
-0.48191,-91.46004,312.34,1.12,1.05,08/04/2024,349,Terra,MODIS,78,6.1NRT,294.49,9.81,N
-0.4833,-91.46987,333.43,1.12,1.05,08/04/2024,349,Terra,MODIS,100,6.1NRT,296.41,34.64,N
-0.48469,-91.47972,314.48,1.12,1.05,08/04/2024,349,Terra,MODIS,54,6.1NRT,292.91,10.39,N
-0.47394,-91.47112,319.11,1.12,1.05,08/04/2024,349,Terra,MODIS,97,6.1NRT,292.02,15.55,N
-0.47532,-91.48096,340.16,1.12,1.05,08/04/2024,349,Terra,MODIS,100,6.1NRT,292.02,47.52,N
-0.46458,-91.47231,312.03,1.12,1.05,08/04/2024,349,Terra,MODIS,37,6.1NRT,292.68,8.53,N
-0.46595,-91.48214,312.14,1.12,1.05,08/04/2024,349,Terra,MODIS,75,6.1NRT,291.13,9.23,N
-0.46733,-91.492,308.58,1.12,1.06,08/04/2024,349,Terra,MODIS,39,6.1NRT,291.5,6.56,N
-0.45657,-91.48326,316.36,1.12,1.05,08/04/2024,349,Terra,MODIS,83,6.1NRT,293.07,13.09,N
-0.47801,-91.47648,330.4,3.18,1.69,08/04/2024,739,Aqua,MODIS,100,6.1NRT,289.95,149.02,N
-0.48208,-91.44894,325.02,3.16,1.68,08/04/2024,739,Aqua,MODIS,100,6.1NRT,290.22,110.89,N
-0.46465,-91.45338,310.2,3.16,1.68,08/04/2024,739,Aqua,MODIS,37,6.1NRT,289.68,40.74,N
-0.47525,-91.48351,322.46,3.18,1.69,08/04/2024,739,Aqua,MODIS,100,6.1NRT,289.49,100.45,N
-0.47951,-91.45611,333.98,3.16,1.68,08/04/2024,739,Aqua,MODIS,100,6.1NRT,290.94,174.98,N
-0.46043,-91.48035,324.92,3.18,1.69,08/04/2024,739,Aqua,MODIS,100,6.1NRT,289.97,114.83,N
-0.46315,-91.47344,335.29,3.18,1.69,08/04/2024,739,Aqua,MODIS,100,6.1NRT,290.6,188.92,N
-0.46384,-91.48563,361.41,1.32,1.14,08/04/2024,2000,Aqua,MODIS,100,6.1NRT,306.47,113.21,D
-0.46481,-91.47233,316.63,1.12,1.05,09/04/2024,820,Aqua,MODIS,56,6.1NRT,280.26,15.64,N
-0.47418,-91.47355,323.65,1.12,1.05,09/04/2024,820,Aqua,MODIS,98,6.1NRT,279.82,23.49,N
-0.45397,-91.48109,309.41,1.12,1.05,09/04/2024,820,Aqua,MODIS,19,6.1NRT,279.83,10.99,N
-0.46335,-91.48225,322.31,1.12,1.05,09/04/2024,820,Aqua,MODIS,90,6.1NRT,277.78,22.5,N
-0.48116,-91.46986,370.7,1.03,1.01,10/04/2024,1552,Terra,MODIS,100,6.1NRT,308.98,107.53,D
-0.47986,-91.4789,377.94,1.03,1.02,10/04/2024,1552,Terra,MODIS,100,6.1NRT,306.99,136.65,D
-0.47089,-91.47761,362.7,1.03,1.02,10/04/2024,1552,Terra,MODIS,94,6.1NRT,302.24,83.71,D
-0.47373,-91.48666,361.72,2.71,1.58,10/04/2024,1942,Aqua,MODIS,100,6.1NRT,300.4,333.43,D
-0.47834,-91.48142,361.86,2.71,1.58,10/04/2024,1942,Aqua,MODIS,87,6.1NRT,300.16,331.04,D
-0.40632,-91.49539,306.07,1.43,1.18,11/04/2024,412,Terra,MODIS,28,6.1NRT,292.38,10.29,N
-0.41672,-91.49319,311.9,1.43,1.18,11/04/2024,412,Terra,MODIS,42,6.1NRT,294.28,15.68,N
-0.46371,-91.47749,316.92,1.43,1.18,11/04/2024,412,Terra,MODIS,57,6.1NRT,291.31,19.21,N
-0.48465,-91.47404,324.58,1.43,1.18,11/04/2024,412,Terra,MODIS,100,6.1NRT,292.7,32.97,N
-0.47417,-91.47569,344.86,1.43,1.18,11/04/2024,412,Terra,MODIS,100,6.1NRT,294.76,82.82,N
-0.49689,-91.47041,322.35,1.12,1.06,11/04/2024,805,Aqua,MODIS,100,6.1NRT,293.92,23.35,N
-0.40688,-91.4957,309.15,1.13,1.06,11/04/2024,805,Aqua,MODIS,56,6.1NRT,294.06,8.61,N
-0.40834,-91.48603,307.01,1.12,1.06,11/04/2024,805,Aqua,MODIS,25,6.1NRT,294.53,6.9,N
-0.44718,-91.48265,322.48,1.12,1.06,11/04/2024,805,Aqua,MODIS,89,6.1NRT,299.01,20.91,N
-0.45652,-91.48422,348.64,1.12,1.06,11/04/2024,805,Aqua,MODIS,100,6.1NRT,298.69,67.37,N
-0.45799,-91.47443,338.74,1.12,1.06,11/04/2024,805,Aqua,MODIS,100,6.1NRT,301.13,45.95,N
-0.46588,-91.48577,364.77,1.12,1.06,11/04/2024,805,Aqua,MODIS,100,6.1NRT,296.61,115.66,N
-0.46734,-91.47594,382.55,1.12,1.06,11/04/2024,805,Aqua,MODIS,100,6.1NRT,305.32,191.32,N
-0.4688,-91.46611,342.25,1.12,1.06,11/04/2024,805,Aqua,MODIS,100,6.1NRT,300.5,53.26,N
-0.4767,-91.47742,372.61,1.12,1.06,11/04/2024,805,Aqua,MODIS,100,6.1NRT,299.29,145.69,N
-0.47816,-91.46757,358.81,1.12,1.06,11/04/2024,805,Aqua,MODIS,100,6.1NRT,301.01,95.17,N
-0.47962,-91.45771,314.28,1.12,1.05,11/04/2024,805,Aqua,MODIS,84,6.1NRT,295.55,12.24,N
-0.48753,-91.46898,341.27,1.12,1.06,11/04/2024,805,Aqua,MODIS,100,6.1NRT,295.9,51.63,N
-0.48898,-91.45913,326.74,1.12,1.05,11/04/2024,805,Aqua,MODIS,100,6.1NRT,294.77,26.81,N
-0.47661,-91.48677,328.6,1.24,1.11,11/04/2024,2023,Aqua,MODIS,55,6.1NRT,293.76,17.99,D
-0.46683,-91.48838,327.6,1.24,1.11,11/04/2024,2023,Aqua,MODIS,57,6.1NRT,292.99,16.35,D
-0.475,-91.47578,352.38,1.24,1.11,11/04/2024,2023,Aqua,MODIS,96,6.1NRT,300.36,72.36,D
-0.46522,-91.47742,328.96,1.24,1.11,11/04/2024,2023,Aqua,MODIS,70,6.1NRT,293.53,18.64,D
-0.48321,-91.46329,329.47,1.24,1.11,11/04/2024,2023,Aqua,MODIS,35,6.1NRT,296.34,21.69,D
-0.48481,-91.47425,346.82,1.24,1.11,11/04/2024,2023,Aqua,MODIS,71,6.1NRT,300.28,59.71,D
-0.4864,-91.48521,324.25,1.24,1.11,11/04/2024,2023,Aqua,MODIS,40,6.1NRT,293.5,12.5,D
-0.4716,-91.48078,375.83,1.87,1.34,12/04/2024,1535,Terra,MODIS,100,6.1NRT,304.6,305.84,D
-0.48055,-91.47163,363,1.86,1.33,12/04/2024,1535,Terra,MODIS,87,6.1NRT,303.24,200.1,D
-0.44547,-91.48419,314.14,1.01,1,13/04/2024,355,Terra,MODIS,47,6.1NRT,298.45,9.17,N
-0.39399,-91.51479,306.2,1.01,1,13/04/2024,355,Terra,MODIS,36,6.1NRT,290.08,6.41,N
-0.49762,-91.46797,351.79,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,299.03,65.8,N
-0.49886,-91.47684,340.93,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,296.87,44.31,N
-0.48748,-91.46035,322.06,1.01,1,13/04/2024,355,Terra,MODIS,96,6.1NRT,297.85,15.41,N
-0.48872,-91.46921,326.56,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,298.93,21.03,N
-0.48996,-91.47807,309.15,1.01,1,13/04/2024,355,Terra,MODIS,13,6.1NRT,295.93,4.78,N
-0.47982,-91.47045,347.86,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,303.62,54.05,N
-0.48106,-91.47932,364.79,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,304.51,95.78,N
-0.47093,-91.47169,364.59,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,304.63,95.92,N
-0.47216,-91.48055,413.33,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,312.43,340.82,N
-0.4734,-91.48942,352.51,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,297.95,64.09,N
-0.46203,-91.47292,317.65,1.01,1,13/04/2024,355,Terra,MODIS,94,6.1NRT,298.71,11.99,N
-0.46326,-91.48177,375.4,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,307.52,132.45,N
-0.4645,-91.49064,346.93,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,298.53,52.74,N
-0.4556,-91.49185,324.35,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,297.72,18.48,N
-0.45437,-91.48299,341.52,1.01,1,13/04/2024,355,Terra,MODIS,100,6.1NRT,302.02,42.54,N
-0.40935,-91.49496,315.09,1.01,1,13/04/2024,355,Terra,MODIS,75,6.1NRT,296.61,11.44,N
-0.41825,-91.49377,316.49,1.01,1,13/04/2024,355,Terra,MODIS,91,6.1NRT,298.37,12.79,N
-0.41702,-91.48493,306.5,1.01,1,13/04/2024,355,Terra,MODIS,10,6.1NRT,296.15,5.06,N
-0.42716,-91.49258,313.27,1.01,1,13/04/2024,355,Terra,MODIS,71,6.1NRT,297.59,9.65,N
-0.43781,-91.49426,308.69,1.01,1,13/04/2024,355,Terra,MODIS,27,6.1NRT,296.18,5.76,N
-0.4467,-91.49305,312.6,1.01,1,13/04/2024,355,Terra,MODIS,29,6.1NRT,297.52,7.91,N
-0.47346,-91.46672,359.68,2.14,1.42,13/04/2024,746,Aqua,MODIS,100,6.1NRT,299.71,254.93,N
-0.48778,-91.47453,308.6,2.14,1.42,13/04/2024,746,Aqua,MODIS,62,6.1NRT,293.2,21.16,N
-0.45818,-91.48274,343.75,2.15,1.42,13/04/2024,746,Aqua,MODIS,100,6.1NRT,296.81,147.76,N
-0.44568,-91.48007,311.73,2.15,1.42,13/04/2024,746,Aqua,MODIS,76,6.1NRT,295.12,27.48,N
-0.46093,-91.46438,325.51,2.14,1.42,13/04/2024,746,Aqua,MODIS,100,6.1NRT,296.72,65.76,N
-0.4707,-91.4853,345.85,2.15,1.42,13/04/2024,746,Aqua,MODIS,100,6.1NRT,294.84,159.92,N
-0.48602,-91.46885,312.41,2.14,1.42,13/04/2024,746,Aqua,MODIS,79,6.1NRT,293.94,29.46,N
-0.46738,-91.47668,369.6,1.7,1.28,13/04/2024,1616,Terra,MODIS,100,6.1NRT,310.58,219.48,D
-0.47773,-91.48364,363.02,1.7,1.28,13/04/2024,1616,Terra,MODIS,100,6.1NRT,304.79,176.64,D
-0.47985,-91.46863,367.29,1.7,1.28,13/04/2024,1616,Terra,MODIS,94,6.1NRT,306.6,205.58,D
-0.46639,-91.48241,363.92,1.7,1.28,13/04/2024,1616,Terra,MODIS,100,6.1NRT,309.02,182.84,D
-0.47863,-91.47967,403.65,1.04,1.02,13/04/2024,2006,Aqua,MODIS,100,6.1NRT,321.14,271,D
-0.47729,-91.47051,372.95,1.04,1.02,13/04/2024,2006,Aqua,MODIS,100,6.1NRT,311.76,112.15,D
-0.46958,-91.48093,363.09,1.04,1.02,13/04/2024,2006,Aqua,MODIS,100,6.1NRT,314.61,80.47,D
-0.47413,-91.45831,319.94,4.17,1.89,14/04/2024,434,Terra,MODIS,99,6.1NRT,290.09,121.71,N
-0.4795,-91.49496,329.53,4.14,1.88,14/04/2024,434,Terra,MODIS,100,6.1NRT,290.72,200.63,N
-0.463,-91.49872,313.87,4.14,1.88,14/04/2024,434,Terra,MODIS,83,6.1NRT,290.64,81.86,N
-0.48634,-91.46096,308.5,4.17,1.89,14/04/2024,434,Terra,MODIS,43,6.1NRT,289.63,47.76,N
-0.4697,-91.46421,327.8,4.17,1.89,14/04/2024,434,Terra,MODIS,100,6.1NRT,290.85,178.57,N
-0.47484,-91.50095,326.11,4.14,1.88,14/04/2024,434,Terra,MODIS,100,6.1NRT,290.85,163.99,N
-0.49891,-91.46335,329.37,1.51,1.21,14/04/2024,826,Aqua,MODIS,100,6.1NRT,288.55,51,N
-0.48813,-91.46199,319.21,1.51,1.21,14/04/2024,826,Aqua,MODIS,98,6.1NRT,289.1,28.53,N
-0.48613,-91.47531,310.6,1.5,1.21,14/04/2024,826,Aqua,MODIS,72,6.1NRT,287.68,16.01,N
-0.47736,-91.46058,320.52,1.51,1.21,14/04/2024,826,Aqua,MODIS,100,6.1NRT,289.82,29.74,N
-0.47537,-91.47391,372.37,1.5,1.21,14/04/2024,826,Aqua,MODIS,100,6.1NRT,294.97,223.69,N
-0.47337,-91.48728,313.55,1.5,1.21,14/04/2024,826,Aqua,MODIS,82,6.1NRT,286.27,19.82,N
-0.4145,-91.48853,306.65,1.5,1.21,14/04/2024,826,Aqua,MODIS,17,6.1NRT,287.53,12.29,N
-0.45379,-91.47148,312.42,1.5,1.21,14/04/2024,826,Aqua,MODIS,56,6.1NRT,287.07,17.11,N
-0.46259,-91.48608,333.89,1.5,1.21,14/04/2024,826,Aqua,MODIS,100,6.1NRT,288.85,59.13,N
-0.46458,-91.47265,350.36,1.5,1.21,14/04/2024,826,Aqua,MODIS,100,6.1NRT,293.91,112.43,N
-0.46657,-91.45925,308.83,1.51,1.21,14/04/2024,826,Aqua,MODIS,53,6.1NRT,287.37,12.94,N
-0.45179,-91.48502,316.24,1.5,1.21,14/04/2024,826,Aqua,MODIS,88,6.1NRT,288.12,23.24,N
-0.45705,-91.48716,319.19,1.68,1.27,15/04/2024,336,Terra,MODIS,98,6.1NRT,296,32.22,N
-0.4684,-91.48614,348.85,1.68,1.27,15/04/2024,336,Terra,MODIS,100,6.1NRT,298.43,122.03,N
-0.46634,-91.47149,334.48,1.67,1.27,15/04/2024,336,Terra,MODIS,100,6.1NRT,296.93,67.47,N
-0.47972,-91.48486,360.17,1.68,1.27,15/04/2024,336,Terra,MODIS,100,6.1NRT,298.2,178.84,N
-0.47764,-91.47022,360.41,1.67,1.27,15/04/2024,336,Terra,MODIS,100,6.1NRT,299.77,178.53,N
-0.49102,-91.4835,308.51,1.68,1.27,15/04/2024,336,Terra,MODIS,53,6.1NRT,293.44,13,N
-0.48893,-91.46881,320.98,1.67,1.27,15/04/2024,336,Terra,MODIS,100,6.1NRT,295.21,34.11,N
-0.46962,-91.46428,331.99,4.54,1.96,15/04/2024,731,Aqua,MODIS,100,6.1NRT,291.53,271.16,N
-0.47248,-91.46964,334.03,4.54,1.96,15/04/2024,731,Aqua,MODIS,100,6.1NRT,291.46,294.84,N
-0.48769,-91.47462,375.24,1.01,1,15/04/2024,1558,Terra,MODIS,75,6.1NRT,305.54,121.66,D
-0.47882,-91.47339,383.79,1.01,1,15/04/2024,1558,Terra,MODIS,100,6.1NRT,317.8,156.78,D
-0.47754,-91.48224,363.41,1.01,1,15/04/2024,1558,Terra,MODIS,100,6.1NRT,309.77,82.88,D
-0.4666,-91.48328,360.37,1.01,1,15/04/2024,1558,Terra,MODIS,100,6.1NRT,312.18,74.26,D
-0.48724,-91.47362,364.57,1.83,1.33,15/04/2024,1951,Aqua,MODIS,75,6.1NRT,305.04,203.9,D
-0.47998,-91.48155,373.06,1.83,1.33,15/04/2024,1951,Aqua,MODIS,100,6.1NRT,309.17,270.31,D
-0.4858,-91.49205,317.42,1.87,1.34,16/04/2024,419,Terra,MODIS,52,6.1NRT,290.13,35,N
-0.48343,-91.47545,352.59,1.88,1.34,16/04/2024,419,Terra,MODIS,100,6.1NRT,294.97,167.66,N
-0.49529,-91.47351,328.03,1.88,1.34,16/04/2024,419,Terra,MODIS,100,6.1NRT,293.04,65.18,N
-0.47159,-91.47745,327.29,1.88,1.34,16/04/2024,419,Terra,MODIS,100,6.1NRT,292,62.13,N
-0.50332,-91.46679,324.86,1,1,16/04/2024,811,Aqua,MODIS,100,6.1NRT,294.34,21.76,N
-0.46781,-91.46165,305.22,1,1,16/04/2024,811,Aqua,MODIS,9,6.1NRT,293.65,4.84,N
-0.47669,-91.46294,327.09,1,1,16/04/2024,811,Aqua,MODIS,100,6.1NRT,297.81,22.78,N
-0.48556,-91.46422,325.35,1,1,16/04/2024,811,Aqua,MODIS,100,6.1NRT,298.45,20.99,N
-0.48688,-91.45541,307.03,1,1,16/04/2024,811,Aqua,MODIS,35,6.1NRT,295.47,5.45,N
-0.46518,-91.47929,325.37,1,1,16/04/2024,811,Aqua,MODIS,100,6.1NRT,294.66,22.24,N
-0.46649,-91.47047,321.83,1,1,16/04/2024,811,Aqua,MODIS,100,6.1NRT,295.7,17.56,N
-0.47405,-91.48057,361.84,1,1,16/04/2024,811,Aqua,MODIS,100,6.1NRT,299.59,89.71,N
-0.47537,-91.47175,369.6,1,1,16/04/2024,811,Aqua,MODIS,100,6.1NRT,308.29,111.94,N
-0.48293,-91.48185,328.12,1,1,16/04/2024,811,Aqua,MODIS,99,6.1NRT,295.28,24.13,N
-0.48425,-91.47304,390.56,1,1,16/04/2024,811,Aqua,MODIS,100,6.1NRT,304.88,197.52,N
-0.49444,-91.4655,345.5,1,1,16/04/2024,811,Aqua,MODIS,100,6.1NRT,298.59,51.77,N
-0.39641,-91.50767,300.64,1,1,16/04/2024,811,Aqua,MODIS,24,6.1NRT,290.3,3.66,N
-0.48457,-91.46252,332.33,1.75,1.3,16/04/2024,2032,Aqua,MODIS,72,6.1NRT,299.17,39.62,D
-0.48471,-91.47114,361.3,1.75,1.3,16/04/2024,2032,Aqua,MODIS,75,6.1NRT,307.16,167.15,D
-0.47326,-91.47303,344.81,1.75,1.3,16/04/2024,2032,Aqua,MODIS,93,6.1NRT,300.85,83.63,D
