latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-0.761639,-91.097824,309.78,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.69,1.85,N
-0.76217,-91.094414,302.02,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.98,1.33,N
-0.762701,-91.091003,300.71,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.69,1.33,N
-0.763231,-91.087601,303.07,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.64,0.75,N
-0.764647,-91.10498,313.55,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.89,4.39,N
-0.698121,-91.185959,323.24,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.09,1.4,N
-0.697556,-91.189507,324.08,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.69,1.4,N
-0.69406,-91.185364,304.44,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.61,1.4,N
-0.693494,-91.188911,303.29,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.45,1.4,N
-0.692928,-91.192474,305.58,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.56,1.29,N
-0.727863,-91.208244,346.84,0.4,0.44,2018-06-27,706,N,VIIRS,n,1,286.48,5.24,N
-0.723787,-91.207718,337.11,0.4,0.44,2018-06-27,706,N,VIIRS,n,1,286.61,5.24,N
-0.719711,-91.207191,349.9,0.4,0.44,2018-06-27,706,N,VIIRS,n,1,286.08,6.81,N
-0.765179,-91.101562,311.93,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.09,3.21,N
-0.765709,-91.098152,307.54,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.84,3.21,N
-0.766237,-91.094757,304.59,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.74,1.56,N
-0.766765,-91.091362,303.65,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.54,1.56,N
-0.767291,-91.087982,298.1,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.59,2.0,N
-0.768734,-91.105209,317.21,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.76,4.39,N
-0.76926,-91.101814,313.75,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.95,3.21,N
-0.769784,-91.09845,308.13,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.52,3.21,N
-0.770306,-91.095085,302.05,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.57,1.56,N
-0.770831,-91.091713,302.78,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.47,1.56,N
-0.772821,-91.105431,326.52,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.2,7.09,N
-0.773346,-91.102043,314.52,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.85,2.54,N
-0.773867,-91.098686,309.66,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.85,2.54,N
-0.774388,-91.095329,300.0,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.65,3.56,N
-0.776911,-91.105621,319.1,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.74,7.09,N
-0.777434,-91.102242,313.63,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.69,2.54,N
-0.777952,-91.0989,308.59,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.35,2.54,N
-0.77847,-91.095566,302.55,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.54,3.56,N
-0.773286,-91.104988,321.99,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.79,4.24,N
-0.773833,-91.101624,311.15,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.63,1.47,N
-0.774376,-91.098267,305.73,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.41,1.47,N
-0.774918,-91.094917,296.48,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.35,1.29,N
-0.777384,-91.105186,312.37,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.8,4.24,N
-0.777929,-91.101822,307.46,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.54,1.47,N
-0.778468,-91.09848,303.29,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.33,1.47,N
-0.779006,-91.095154,298.98,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.28,1.29,N
-0.781447,-91.105583,310.04,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.77,1.15,N
-0.781993,-91.102203,303.23,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.55,0.41,N
-0.782539,-91.098831,299.39,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.34,0.41,N
-0.783083,-91.095451,300.19,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.34,1.04,N
-0.78548,-91.106171,311.82,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.75,1.15,N
-0.786039,-91.102699,300.41,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.54,0.41,N
-0.786597,-91.099243,295.8,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.49,0.41,N
-0.789499,-91.106834,309.53,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.87,1.76,N
-0.79006,-91.103348,303.38,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.97,1.19,N
-0.732347,-91.153114,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,283.27,7.69,N
-0.731766,-91.156815,323.75,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,281.53,7.69,N
-0.728228,-91.152977,350.21,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.99,10.0,N
-0.724123,-91.15274,332.1,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.38,10.0,N
-0.723551,-91.156364,342.8,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,283.1,10.0,N
-0.72004,-91.152359,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,284.79,24.44,N
-0.719473,-91.155952,357.01,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,297.31,24.44,N
-0.715964,-91.151924,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,285.89,24.44,N
-0.7154,-91.155495,355.67,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,305.79,24.44,N
-0.711894,-91.151451,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,287.86,8.12,N
-0.71133,-91.155014,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,288.41,8.12,N
-0.707836,-91.150902,349.42,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.97,8.12,N
-0.707268,-91.15448,351.38,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.77,8.12,N
-0.73998,-91.183861,331.26,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,304.77,46.51,N
-0.740573,-91.180046,344.96,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,283.58,3.02,N
-0.741167,-91.176231,331.68,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,283.14,3.02,N
-0.741764,-91.172394,308.52,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,280.07,0.96,N
-0.742349,-91.195305,341.77,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,278.59,19.59,N
-0.742918,-91.191658,344.95,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.75,19.59,N
-0.743492,-91.187958,354.01,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.4,74.64,N
-0.744675,-91.180336,343.78,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,281.71,4.02,N
-0.745275,-91.176468,333.15,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,280.87,4.02,N
-0.746437,-91.195724,326.4,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,277.96,19.59,N
-0.747009,-91.192024,350.95,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,280.18,19.59,N
-0.747588,-91.188309,350.11,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,281.87,74.64,N
-0.750578,-91.168983,330.69,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,280.68,2.61,N
-0.751169,-91.165161,324.18,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,280.33,1.2,N
-0.748181,-91.184471,310.84,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,279.38,74.64,N
-0.751104,-91.19239,331.22,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,280.05,1.96,N
-0.751688,-91.188614,326.52,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,279.89,1.74,N
-0.752284,-91.184753,325.7,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,279.57,1.74,N
-0.754682,-91.16922,322.57,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,278.82,1.05,N
-0.755268,-91.165436,342.58,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.03,2.12,N
-0.75585,-91.161667,327.02,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,281.46,2.12,N
-0.750527,-91.196114,318.16,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,278.19,1.96,N
-0.754615,-91.196518,326.65,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,279.62,1.96,N
-0.755197,-91.192757,325.96,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,280.13,1.96,N
-0.755786,-91.188934,320.48,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,278.25,1.74,N
-0.719806,-91.101456,300.1,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.82,1.31,N
-0.738182,-91.142273,310.95,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.21,4.13,N
-0.734064,-91.142159,307.36,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.84,4.13,N
-0.733494,-91.145798,317.69,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,283.16,4.3,N
-0.732919,-91.149452,346.21,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.51,4.3,N
-0.729939,-91.142082,348.41,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.06,39.12,N
-0.729368,-91.145721,333.89,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,311.92,80.59,N
-0.728796,-91.149361,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,286.96,80.59,N
-0.72583,-91.141891,351.88,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,289.34,39.12,N
-0.725262,-91.1455,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,334.15,80.59,N
-0.72469,-91.149132,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,287.14,80.59,N
-0.721725,-91.141678,357.08,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.56,33.78,N
-0.72116,-91.145264,353.9,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,304.33,47.39,N
-0.720605,-91.148773,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,290.82,47.39,N
-0.717665,-91.141167,352.14,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.79,33.78,N
-0.717101,-91.14473,343.91,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,303.35,47.39,N
-0.716533,-91.148331,354.24,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,308.64,47.39,N
-0.713601,-91.140663,351.32,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.96,6.66,N
-0.713035,-91.144241,354.76,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.81,6.36,N
-0.712465,-91.147842,348.49,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.06,6.36,N
-0.709545,-91.140121,328.34,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.43,6.66,N
-0.708979,-91.1437,343.76,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.7,6.36,N
-0.708407,-91.147293,337.74,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.91,6.36,N
-0.794208,-91.128922,297.75,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.96,0.58,N
-0.793674,-91.132248,297.7,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.69,0.58,N
-0.79314,-91.135574,298.54,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.58,0.64,N
-0.792604,-91.138916,298.74,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.04,0.64,N
-0.792392,-91.11451,303.68,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.54,2.42,N
-0.79184,-91.11795,296.05,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.34,2.42,N
-0.790219,-91.128029,312.82,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.8,2.52,N
-0.789685,-91.131355,317.21,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.85,2.52,N
-0.789149,-91.134689,317.45,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.49,1.62,N
-0.694487,-91.130638,300.34,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.04,0.71,N
-0.695056,-91.127083,303.7,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.63,0.71,N
-0.695621,-91.123543,301.39,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.31,0.8,N
-0.696188,-91.119987,300.07,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.2,0.8,N
-0.695683,-91.149109,301.43,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.76,0.76,N
-0.696259,-91.1455,303.47,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.56,0.79,N
-0.696824,-91.141953,304.43,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.51,0.79,N
-0.697396,-91.138359,302.08,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.21,0.77,N
-0.697966,-91.134796,303.79,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.46,0.77,N
-0.698531,-91.131248,304.75,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.56,0.71,N
-0.699099,-91.127686,309.99,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.26,0.71,N
-0.699663,-91.124146,311.56,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.36,0.8,N
-0.700229,-91.120605,312.14,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.36,0.8,N
-0.700795,-91.117043,304.35,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.96,1.32,N
-0.702577,-91.131844,320.88,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.14,3.54,N
-0.703141,-91.128296,323.69,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.51,3.54,N
-0.703704,-91.124763,327.5,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.2,3.83,N
-0.70427,-91.121208,323.53,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.99,3.83,N
-0.699729,-91.149734,312.17,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.03,1.69,N
-0.700303,-91.146126,317.9,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.56,2.23,N
-0.700871,-91.142563,319.33,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.94,2.23,N
-0.701445,-91.138954,319.85,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.51,2.9,N
-0.702013,-91.135384,319.43,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.19,2.9,N
-0.704838,-91.11763,314.05,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.41,1.58,N
-0.705403,-91.11409,302.6,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.76,1.58,N
-0.704351,-91.146744,328.6,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.21,2.23,N
-0.704919,-91.143166,327.47,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.71,2.23,N
-0.705494,-91.139549,331.23,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.71,2.9,N
-0.706062,-91.135963,339.97,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.1,2.9,N
-0.706625,-91.132431,341.65,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.3,3.54,N
-0.78861,-91.138046,311.95,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.03,1.62,N
-0.788057,-91.141495,295.16,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.94,0.77,N
-0.787287,-91.120575,313.18,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.7,1.63,N
-0.78675,-91.123909,307.56,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.21,1.63,N
-0.784572,-91.137451,313.74,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,284.32,1.62,N
-0.788937,-91.110329,322.43,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.06,1.76,N
-0.78838,-91.113777,339.75,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.84,2.42,N
-0.787832,-91.117195,335.61,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.12,2.42,N
-0.786216,-91.127228,343.12,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.87,2.52,N
-0.785675,-91.1306,356.68,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.14,2.52,N
-0.785126,-91.13401,340.82,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.59,1.62,N
-0.784921,-91.109634,318.24,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.05,1.15,N
-0.782189,-91.126587,315.66,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.88,174.9,N
-0.784367,-91.113068,342.4,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.83,10.69,N
-0.78382,-91.116463,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,296.56,10.69,N
-0.783274,-91.119843,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,292.27,36.08,N
-0.782731,-91.123222,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,286.16,36.08,N
-0.78164,-91.12999,345.04,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,289.63,174.9,N
-0.781081,-91.133461,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,285.29,15.43,N
-0.780515,-91.136971,339.15,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,283.47,15.43,N
-0.7809,-91.108971,313.64,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.82,1.15,N
-0.780353,-91.112366,337.51,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.93,10.69,N
-0.779802,-91.115776,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,291.11,10.69,N
-0.779252,-91.119186,354.14,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,304.12,36.08,N
-0.7787,-91.122597,328.82,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,311.84,36.08,N
-0.759936,-91.162018,306.37,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,278.91,2.12,N
-0.763806,-91.189018,301.35,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,277.95,0.82,N
-0.767272,-91.19326,306.51,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,279.54,1.42,N
-0.767899,-91.189392,314.61,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.98,1.21,N
-0.768526,-91.185509,313.23,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.48,1.21,N
-0.771364,-91.193649,323.88,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.13,1.42,N
-0.770746,-91.197464,309.11,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,283.26,1.42,N
-0.771989,-91.189774,312.98,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,281.89,1.21,N
-0.772615,-91.185898,316.18,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.05,1.21,N
-0.773239,-91.182037,306.22,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,283.37,0.77,N
-0.773863,-91.178169,301.04,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.31,0.77,N
-0.774837,-91.197853,339.25,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.1,17.61,N
-0.775455,-91.194023,333.78,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,296.34,17.61,N
-0.778926,-91.198257,344.34,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.6,17.61,N
-0.779546,-91.194405,342.29,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.85,17.61,N
-0.780165,-91.190552,295.83,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,281.25,1.65,N
-0.780785,-91.186699,295.89,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.1,1.65,N
-0.781405,-91.182846,298.62,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.53,0.68,N
-0.782027,-91.178986,296.97,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.84,0.68,N
-0.783012,-91.198677,313.65,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.91,1.34,N
-0.783634,-91.194809,309.75,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.96,1.34,N
-0.78425,-91.190979,299.92,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.85,0.98,N
-0.74209,-91.11731,353.09,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,299.06,107.2,N
-0.742642,-91.113792,352.56,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,289.46,7.86,N
-0.743195,-91.11026,330.7,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.48,7.86,N
-0.742855,-91.138832,353.12,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,282.93,13.72,N
-0.743415,-91.135246,348.58,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,303.87,168.36,N
-0.743971,-91.131699,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,335.43,168.36,N
-0.744526,-91.128143,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,372.58,498.88,N
-0.74508,-91.124603,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,337.61,498.88,N
-0.745633,-91.121056,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,316.65,118.57,N
-0.746184,-91.117538,349.23,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,302.7,118.57,N
-0.746733,-91.114037,352.63,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,289.25,10.99,N
-0.74728,-91.110519,332.32,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.29,10.99,N
-0.742292,-91.142433,305.9,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,281.17,13.72,N
-0.746398,-91.142624,331.49,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,281.29,13.72,N
-0.746959,-91.13903,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,283.49,13.72,N
-0.747515,-91.13546,323.48,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,318.45,168.36,N
-0.748067,-91.13192,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,317.84,168.36,N
-0.748619,-91.128387,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,354.33,498.88,N
-0.723314,-91.105408,313.53,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.32,1.78,N
-0.723875,-91.101852,301.82,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.78,1.78,N
-0.724434,-91.098312,298.18,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.56,1.29,N
-0.727389,-91.105743,322.59,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.36,1.78,N
-0.72795,-91.102196,308.19,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.01,1.78,N
-0.728508,-91.098656,302.4,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.8,1.29,N
-0.776833,-91.108597,324.27,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.8,4.24,N
-0.776279,-91.112022,350.99,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.72,24.27,N
-0.775719,-91.115479,356.2,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,297.02,24.27,N
-0.772733,-91.108406,348.34,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.49,4.24,N
-0.772178,-91.111832,356.19,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,299.49,24.27,N
-0.771615,-91.115303,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,295.43,24.27,N
-0.776383,-91.109039,332.69,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.16,7.09,N
-0.775852,-91.112473,356.55,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.42,26.6,N
-0.775316,-91.115936,356.28,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,298.3,26.6,N
-0.772291,-91.108849,348.88,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.6,7.09,N
-0.771759,-91.112282,356.95,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,299.85,26.6,N
-0.77122,-91.115761,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,293.67,26.6,N
-0.692362,-91.196022,303.01,0.4,0.44,2018-06-27,706,N,VIIRS,n,1,285.61,1.29,N
-0.731476,-91.106018,328.34,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.87,2.95,N
-0.732036,-91.102455,314.51,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.23,2.95,N
-0.732589,-91.098953,305.6,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.07,1.56,N
-0.733145,-91.095421,299.08,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.54,1.56,N
-0.768202,-91.108635,336.26,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.38,4.39,N
-0.767668,-91.112076,356.43,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.24,8.38,N
-0.76713,-91.11554,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,287.28,8.38,N
-0.764113,-91.108414,333.51,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.09,4.39,N
-0.763579,-91.111855,342.32,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.29,8.38,N
-0.763041,-91.115318,352.27,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.69,8.38,N
-0.760038,-91.108101,327.29,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.79,2.91,N
-0.759504,-91.111526,335.42,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.12,7.89,N
-0.758966,-91.114983,351.08,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,288.05,7.89,N
-0.75597,-91.107727,321.41,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.7,2.91,N
-0.755434,-91.111168,335.56,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.9,7.89,N
-0.754893,-91.114632,353.47,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,287.26,7.89,N
-0.7519,-91.107376,322.18,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,285.74,2.67,N
-0.751359,-91.11084,337.06,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,286.07,10.99,N
-0.750815,-91.114326,355.99,0.39,0.44,2018-06-27,706,N,VIIRS,n,1,289.59,10.99,N
-0.691796,-91.199585,302.26,0.4,0.44,2018-06-27,706,N,VIIRS,n,1,285.88,0.84,N
-0.740982,-91.12439,367.0,0.39,0.44,2018-06-27,706,N,VIIRS,h,1,348.85,314.26,N
